File Name,Original Size (bytes),Compressed Size (bytes)
dailymail_644.txt,6515,3094
dailymail_646.txt,3650,1543
dailymail_648.txt,3141,1299
dailymail_650.txt,5388,2145
dailymail_652.txt,3700,1607
dailymail_654.txt,7367,3112
dailymail_656.txt,6574,3093
dailymail_658.txt,4473,2088
dailymail_66.txt,1765,916
dailymail_660.txt,5589,2755
dailymail_662.txt,6092,2413
dailymail_664.txt,7065,2700
dailymail_666.txt,8793,4033
dailymail_668.txt,3069,1434
dailymail_670.txt,5885,2089
dailymail_672.txt,4029,1750
dailymail_674.txt,3670,1551
dailymail_676.txt,4500,1624
dailymail_678.txt,2970,1005
dailymail_68.txt,5021,2314
dailymail_680.txt,10278,4425
dailymail_682.txt,2919,1183
dailymail_684.txt,7144,2906
dailymail_686.txt,5487,2349
dailymail_688.txt,5803,2736
dailymail_690.txt,5518,2522
dailymail_692.txt,4635,1865
dailymail_694.txt,11677,4364
dailymail_696.txt,4928,1518
dailymail_698.txt,3956,1591
dailymail_70.txt,2467,1169
dailymail_700.txt,3317,1486
dailymail_702.txt,9337,3804
dailymail_704.txt,2683,1150
dailymail_706.txt,5261,2032
dailymail_708.txt,5262,2261
dailymail_710.txt,5848,2473
dailymail_712.txt,5995,2283
dailymail_714.txt,5036,1989
dailymail_716.txt,5989,2360
dailymail_718.txt,5258,2475
dailymail_72.txt,2298,1227
dailymail_720.txt,3302,1485
dailymail_722.txt,3838,1703
dailymail_724.txt,5072,1822
dailymail_726.txt,2626,972
dailymail_728.txt,3729,1577
dailymail_730.txt,5737,2290
dailymail_732.txt,3758,1421
dailymail_734.txt,6482,2540
dailymail_736.txt,4279,1635
dailymail_738.txt,4429,1903
dailymail_74.txt,4054,1860
dailymail_740.txt,3312,1445
dailymail_742.txt,3418,1536
dailymail_744.txt,3355,1492
dailymail_746.txt,5110,2051
dailymail_748.txt,3024,1428
dailymail_750.txt,3415,1283
dailymail_752.txt,5724,2585
dailymail_754.txt,3475,1565
dailymail_756.txt,3475,1565
dailymail_758.txt,3221,1230
dailymail_76.txt,7057,3493
dailymail_760.txt,7254,3127
dailymail_762.txt,809,523
dailymail_764.txt,1059,645
dailymail_766.txt,8097,3212
dailymail_768.txt,18994,7474
dailymail_770.txt,18994,7474
dailymail_772.txt,2475,1203
dailymail_774.txt,12255,5127
dailymail_776.txt,10137,3945
dailymail_778.txt,4765,2236
dailymail_78.txt,2121,981
dailymail_780.txt,5141,2338
dailymail_782.txt,8746,3718
dailymail_784.txt,12478,5303
dailymail_786.txt,2405,1140
dailymail_788.txt,5752,2704
dailymail_790.txt,3038,1419
dailymail_792.txt,6182,2586
dailymail_794.txt,4853,2256
dailymail_796.txt,5157,2121
dailymail_798.txt,5157,2121
dailymail_8.txt,3613,1702
dailymail_80.txt,2218,1109
dailymail_800.txt,7519,3296
dailymail_802.txt,3164,1616
dailymail_804.txt,9720,4468
dailymail_806.txt,2972,1397
dailymail_808.txt,8928,3550
dailymail_810.txt,6517,3006
dailymail_812.txt,4933,2248
dailymail_814.txt,7840,3295
dailymail_816.txt,7840,3295
dailymail_818.txt,2791,1382
dailymail_82.txt,5657,2276
dailymail_820.txt,13577,5530
dailymail_822.txt,3826,1573
dailymail_824.txt,7865,3427
dailymail_826.txt,12667,5223
dailymail_828.txt,8494,3696
dailymail_830.txt,7020,2618
dailymail_832.txt,4314,2050
dailymail_834.txt,6252,2721
dailymail_836.txt,6252,2721
dailymail_838.txt,5660,2449
dailymail_84.txt,11651,5265
dailymail_840.txt,8512,3883
dailymail_842.txt,3861,1664
dailymail_844.txt,3067,1472
dailymail_846.txt,7229,3075
dailymail_848.txt,4926,2327
dailymail_850.txt,5715,2489
dailymail_852.txt,4522,2087
dailymail_854.txt,7529,3427
dailymail_856.txt,4517,2127
dailymail_858.txt,3891,1808
dailymail_86.txt,7768,3634
dailymail_860.txt,5618,2551
dailymail_862.txt,5618,2551
dailymail_864.txt,6944,3074
dailymail_866.txt,2812,1482
dailymail_868.txt,5316,2306
dailymail_870.txt,14669,5782
dailymail_872.txt,5535,2250
dailymail_874.txt,9395,3850
dailymail_876.txt,7976,3278
dailymail_878.txt,6200,2868
dailymail_88.txt,9149,4238
dailymail_880.txt,12595,5233
dailymail_882.txt,3262,1400
dailymail_886.txt,1225,719
dailymail_888.txt,838,503
dailymail_892.txt,759,508
dailymail_894.txt,746,494
dailymail_896.txt,637,438
dailymail_898.txt,836,520
dailymail_90.txt,5834,2776
dailymail_902.txt,771,498
dailymail_906.txt,890,525
dailymail_910.txt,564,399
dailymail_912.txt,730,461
dailymail_914.txt,611,404
dailymail_916.txt,17252,6790
dailymail_918.txt,763,470
dailymail_92.txt,2681,1306
dailymail_920.txt,14711,5797
dailymail_922.txt,575,391
dailymail_924.txt,527,352
dailymail_926.txt,862,479
dailymail_930.txt,918,549
dailymail_932.txt,522,386
dailymail_934.txt,596,392
dailymail_936.txt,659,440
dailymail_938.txt,631,425
dailymail_94.txt,3757,1931
dailymail_944.txt,606,382
dailymail_948.txt,507,363
dailymail_950.txt,533,346
dailymail_952.txt,541,360
dailymail_958.txt,965,602
dailymail_96.txt,5349,2636
dailymail_960.txt,868,534
dailymail_964.txt,513,359
dailymail_966.txt,693,449
dailymail_968.txt,1252,691
dailymail_970.txt,728,440
dailymail_976.txt,665,438
dailymail_978.txt,719,484
dailymail_98.txt,3897,2047
dailymail_982.txt,1047,636
dailymail_984.txt,998,623
dailymail_986.txt,984,612
dailymail_990.txt,636,417
dailymail_994.txt,1049,625
financial times_10.txt,1517,839
financial times_100.txt,2235,1173
financial times_103.txt,28471,10859
financial times_108.txt,612,397
financial times_109.txt,6264,2817
financial times_119.txt,4562,2248
financial times_120.txt,3554,1879
financial times_121.txt,3940,1961
financial times_122.txt,2903,1567
financial times_123.txt,2436,1306
financial times_124.txt,2364,1268
financial times_125.txt,2179,1136
financial times_126.txt,2793,1469
financial times_16.txt,30605,10812
financial times_17.txt,27746,11046
financial times_18.txt,24327,9204
financial times_19.txt,19060,7645
financial times_2.txt,7567,3485
financial times_20.txt,30605,10812
financial times_21.txt,27746,11046
financial times_22.txt,24327,9204
financial times_23.txt,19060,7645
financial times_24.txt,18657,7550
financial times_25.txt,2873,1533
financial times_26.txt,3948,1811
financial times_27.txt,3742,1860
financial times_28.txt,3297,1712
financial times_29.txt,12461,5044
financial times_3.txt,30605,10811
financial times_30.txt,30605,10812
financial times_31.txt,2330,1178
financial times_32.txt,11191,4599
financial times_33.txt,6979,3136
financial times_34.txt,2561,1323
financial times_35.txt,2873,1533
financial times_36.txt,3297,1712
financial times_4.txt,27746,11045
financial times_44.txt,1233,688
financial times_45.txt,30605,10812
financial times_46.txt,27746,11046
financial times_47.txt,24327,9204
financial times_48.txt,27169,10318
financial times_49.txt,18657,7550
financial times_5.txt,24327,9203
financial times_50.txt,29466,11027
financial times_51.txt,9176,3748
financial times_52.txt,26316,10556
financial times_53.txt,18657,7550
financial times_54.txt,9268,3974
financial times_56.txt,28258,11287
financial times_57.txt,2632,1404
financial times_58.txt,2380,1257
financial times_59.txt,29007,10431
financial times_6.txt,19060,7644
financial times_60.txt,1972,1015
financial times_61.txt,27169,10318
financial times_62.txt,29466,11027
financial times_63.txt,38529,15064
financial times_64.txt,19602,7732
financial times_65.txt,10529,3653
financial times_66.txt,23877,9453
financial times_68.txt,671,434
financial times_69.txt,19060,7645
financial times_70.txt,27258,10535
financial times_72.txt,7862,3527
financial times_73.txt,28471,10858
financial times_74.txt,12631,5367
financial times_75.txt,26264,9869
financial times_76.txt,18400,7812
financial times_77.txt,7070,2989
financial times_78.txt,1909,1038
financial times_79.txt,19060,7645
financial times_80.txt,3498,1823
financial times_81.txt,25403,9809
financial times_82.txt,2410,1268
financial times_83.txt,26316,10556
financial times_84.txt,2345,1198
financial times_85.txt,16364,6588
financial times_86.txt,7015,3167
financial times_87.txt,26080,9897
financial times_88.txt,16130,6179
financial times_89.txt,13445,5636
financial times_90.txt,1580,779
financial times_91.txt,9624,4137
financial times_92.txt,11740,4938
financial times_93.txt,4218,2028
financial times_94.txt,53476,18547
financial times_95.txt,12520,5236
financial times_96.txt,7982,3441
financial times_97.txt,7567,3448
financial times_98.txt,27003,9960
financial times_99.txt,6248,2964
independent_10.txt,1517,835
independent_100.txt,2235,1169
independent_102.txt,4297,1985
independent_103.txt,9463,3869
independent_104.txt,12210,4888
independent_105.txt,6750,2883
independent_106.txt,6622,2820
independent_107.txt,2690,1376
independent_108.txt,5052,2307
independent_109.txt,2991,1428
independent_110.txt,11087,4413
independent_111.txt,2966,1426
independent_112.txt,3049,1553
independent_113.txt,2924,1498
independent_114.txt,2024,1049
independent_115.txt,4672,2157
independent_116.txt,4326,2050
independent_117.txt,3319,1610
independent_118.txt,2961,1453
independent_119.txt,2326,1242
independent_120.txt,4410,2141
independent_121.txt,4819,2227
independent_122.txt,5622,2682
independent_123.txt,5546,2693
independent_124.txt,2038,1120
independent_125.txt,1950,1030
independent_126.txt,15116,6256
independent_127.txt,2441,1281
independent_128.txt,552,371
independent_129.txt,6003,2777
independent_130.txt,6936,3000
independent_131.txt,5911,2731
independent_132.txt,7811,3869
independent_133.txt,8266,3662
independent_134.txt,5293,2599
independent_135.txt,7153,3413
independent_136.txt,7166,3277
independent_137.txt,10484,4860
independent_138.txt,8951,4098
independent_140.txt,5122,2551
independent_141.txt,973,565
independent_142.txt,5410,2749
independent_143.txt,852,529
independent_144.txt,1383,818
independent_146.txt,2825,1357
independent_147.txt,3656,1783
independent_148.txt,5245,2412
independent_149.txt,1053,649
independent_150.txt,5724,2685
independent_151.txt,4339,2123
independent_152.txt,695,450
independent_153.txt,5438,2514
independent_154.txt,652,451
independent_155.txt,883,556
independent_156.txt,1288,738
independent_157.txt,697,478
independent_159.txt,808,512
independent_16.txt,30605,10808
independent_160.txt,504,362
independent_161.txt,1104,653
independent_162.txt,710,464
independent_163.txt,5526,2635
independent_165.txt,3270,1597
independent_166.txt,3781,1819
independent_167.txt,1705,945
independent_168.txt,660,439
independent_169.txt,6127,2742
independent_17.txt,27746,11042
independent_170.txt,1355,798
independent_171.txt,775,494
independent_172.txt,4475,2240
independent_173.txt,619,396
independent_174.txt,6189,2738
independent_175.txt,4788,2398
independent_176.txt,636,434
independent_177.txt,510,365
independent_178.txt,939,569
independent_179.txt,787,514
independent_18.txt,24327,9200
independent_180.txt,4251,2164
independent_181.txt,1137,649
independent_182.txt,849,527
independent_183.txt,1030,628
independent_184.txt,5276,2586
independent_185.txt,7725,3561
independent_186.txt,1148,699
independent_187.txt,800,476
independent_188.txt,734,486
independent_189.txt,723,476
independent_19.txt,19060,7641
independent_190.txt,724,484
independent_191.txt,2329,1216
independent_192.txt,914,568
independent_193.txt,611,409
independent_194.txt,6318,3122
independent_195.txt,550,388
independent_196.txt,754,489
independent_197.txt,5220,2491
independent_199.txt,1176,708
independent_2.txt,7567,3481
independent_20.txt,30605,10808
independent_200.txt,9263,4178
independent_201.txt,5402,2630
independent_202.txt,959,554
independent_203.txt,1085,639
independent_204.txt,919,540
independent_205.txt,5626,2654
independent_206.txt,532,362
independent_207.txt,552,393
independent_208.txt,902,559
independent_209.txt,608,390
independent_21.txt,27746,11042
independent_210.txt,13450,5795
independent_213.txt,5043,2438
independent_214.txt,826,506
independent_215.txt,5538,2661
independent_216.txt,1014,644
independent_217.txt,5180,2424
independent_218.txt,776,507
independent_219.txt,5187,2498
independent_22.txt,24327,9200
independent_220.txt,729,440
independent_221.txt,520,361
independent_222.txt,735,481
independent_223.txt,1183,708
independent_224.txt,4617,2282
independent_225.txt,717,477
independent_226.txt,6365,2921
independent_227.txt,556,362
independent_229.txt,903,576
independent_23.txt,19060,7641
independent_230.txt,800,517
independent_231.txt,4126,2031
independent_232.txt,1067,658
independent_233.txt,2405,1096
independent_234.txt,5913,2626
independent_235.txt,6350,2671
independent_236.txt,1862,904
independent_237.txt,3309,1684
independent_238.txt,3621,1617
independent_239.txt,4216,1863
independent_24.txt,18657,7546
independent_240.txt,6006,2778
independent_241.txt,4850,1958
independent_242.txt,3087,1385
independent_243.txt,3226,1562
independent_244.txt,2462,1118
independent_245.txt,2408,1201
independent_246.txt,6215,2745
independent_247.txt,3111,1412
independent_248.txt,3676,1625
independent_249.txt,1917,925
independent_25.txt,2873,1529
independent_250.txt,4187,1889
independent_251.txt,5167,2391
independent_252.txt,3309,1616
independent_253.txt,5501,2200
independent_254.txt,5141,2228
independent_255.txt,5730,2564
independent_256.txt,627,408
independent_257.txt,9481,3577
independent_258.txt,2981,1367
independent_259.txt,3039,1465
independent_26.txt,3948,1807
independent_260.txt,1340,736
independent_261.txt,2639,1319
independent_262.txt,7611,3168
independent_263.txt,2560,1223
independent_264.txt,2643,1306
independent_265.txt,3395,1567
independent_266.txt,5498,2416
independent_267.txt,3566,1654
independent_268.txt,564,379
independent_269.txt,576,372
independent_27.txt,3742,1856
independent_270.txt,3044,1428
independent_271.txt,4533,2051
independent_272.txt,5209,2215
independent_273.txt,4477,1961
independent_274.txt,3025,1438
independent_275.txt,3163,1471
independent_276.txt,3505,1475
independent_277.txt,3901,1701
independent_278.txt,5333,2202
independent_279.txt,3952,1761
independent_28.txt,3297,1708
independent_280.txt,3929,1853
independent_281.txt,6636,2622
independent_282.txt,3865,1722
independent_283.txt,2299,1072
independent_284.txt,3616,1636
independent_285.txt,513,337
independent_286.txt,572,387
independent_287.txt,2585,1185
independent_288.txt,3362,1485
independent_289.txt,3982,1740
independent_29.txt,12461,5040
independent_290.txt,1673,892
independent_291.txt,3652,1526
independent_292.txt,3285,1585
independent_293.txt,2192,1114
independent_294.txt,1227,698
independent_295.txt,3144,1484
independent_296.txt,3677,1688
independent_297.txt,994,631
independent_298.txt,7088,2777
independent_299.txt,528,361
independent_3.txt,30605,10807
independent_30.txt,30605,10808
independent_300.txt,2041,993
independent_301.txt,3089,1409
independent_302.txt,2238,1056
independent_303.txt,2586,1271
independent_304.txt,2911,1411
independent_305.txt,4850,2045
independent_306.txt,5302,2341
independent_307.txt,2115,1000
independent_308.txt,2011,966
independent_309.txt,1540,753
independent_31.txt,2330,1174
independent_310.txt,5035,2184
independent_311.txt,1989,932
independent_312.txt,5168,2043
independent_313.txt,3096,1439
independent_314.txt,5234,2271
independent_315.txt,3371,1562
independent_316.txt,4518,2015
independent_317.txt,616,450
independent_318.txt,7382,2888
independent_319.txt,2518,1147
independent_32.txt,11191,4595
independent_320.txt,4477,1894
independent_321.txt,6127,2997
independent_322.txt,6910,3272
independent_323.txt,4321,2114
independent_324.txt,1686,893
independent_325.txt,2423,1189
independent_326.txt,4695,2185
independent_327.txt,2761,1428
independent_328.txt,6085,2913
independent_329.txt,6688,3197
independent_33.txt,6979,3132
independent_330.txt,3096,1359
independent_331.txt,3595,1744
independent_332.txt,3490,1733
independent_333.txt,3945,1710
independent_334.txt,2091,1081
independent_335.txt,26264,10663
independent_336.txt,4993,2476
independent_337.txt,4033,1914
independent_338.txt,4397,2174
independent_339.txt,5611,2697
independent_34.txt,2561,1319
independent_340.txt,9335,4128
independent_341.txt,518,359
independent_342.txt,557,366
independent_343.txt,684,441
independent_345.txt,2867,1461
independent_346.txt,15975,6563
independent_347.txt,2547,1241
independent_348.txt,3073,1541
independent_349.txt,3071,1509
independent_35.txt,2873,1529
independent_350.txt,2234,1171
independent_351.txt,3424,1672
independent_352.txt,3317,1550
independent_354.txt,5500,2671
independent_355.txt,2283,1203
independent_356.txt,544,379
independent_357.txt,3816,1763
independent_358.txt,3489,1647
independent_359.txt,3358,1615
independent_36.txt,3297,1708
independent_360.txt,543,372
independent_361.txt,542,385
independent_362.txt,2474,1297
independent_363.txt,2538,1299
independent_364.txt,2001,1027
independent_365.txt,1901,1001
independent_366.txt,1582,875
independent_367.txt,2083,1082
independent_368.txt,1969,1083
independent_369.txt,1648,893
independent_370.txt,3298,1597
independent_371.txt,3691,1757
independent_372.txt,2055,1068
independent_373.txt,3262,1614
independent_374.txt,3256,1617
independent_375.txt,3769,1838
independent_376.txt,3041,1481
independent_377.txt,2595,1293
independent_378.txt,4917,2471
independent_379.txt,1682,915
independent_380.txt,4031,2042
independent_381.txt,2803,1457
independent_382.txt,2290,1182
independent_384.txt,2524,1312
independent_385.txt,4503,2105
independent_386.txt,2463,1261
independent_387.txt,4868,2269
independent_388.txt,2931,1479
independent_389.txt,2578,1327
independent_390.txt,2912,1435
independent_391.txt,3405,1624
independent_392.txt,5876,2846
independent_393.txt,2512,1317
independent_394.txt,3148,1627
independent_395.txt,1883,1020
independent_396.txt,6018,2899
independent_397.txt,3540,1682
independent_398.txt,2585,1319
independent_399.txt,7775,3686
independent_4.txt,27746,11041
independent_400.txt,6357,3093
independent_401.txt,2643,1367
independent_402.txt,5901,2803
independent_403.txt,8518,3937
independent_404.txt,6469,3154
independent_405.txt,696,475
independent_406.txt,2840,1422
independent_408.txt,71627,12818
independent_409.txt,37937,7507
independent_410.txt,39846,8598
independent_411.txt,18494,6458
independent_412.txt,7331,2651
independent_413.txt,6171,1991
independent_414.txt,6677,2557
independent_415.txt,4590,1503
independent_416.txt,5509,1992
independent_417.txt,4626,2007
independent_418.txt,8472,3582
independent_419.txt,2551,1380
independent_420.txt,5626,2632
independent_421.txt,2572,1388
independent_422.txt,6069,2396
independent_423.txt,7392,3198
independent_424.txt,6693,2988
independent_425.txt,7765,3538
independent_426.txt,6004,2633
independent_427.txt,6533,2973
independent_428.txt,5940,2701
independent_429.txt,7294,3221
independent_430.txt,2978,1556
independent_431.txt,2555,1377
independent_432.txt,1686,961
independent_433.txt,2364,1295
independent_434.txt,1716,999
independent_435.txt,3109,1599
independent_436.txt,1721,998
independent_437.txt,5952,2746
independent_438.txt,10920,5281
independent_439.txt,8237,3806
independent_44.txt,1233,684
independent_440.txt,13658,5953
independent_441.txt,8874,4116
independent_442.txt,977,594
independent_443.txt,11342,5091
independent_444.txt,10596,5069
independent_445.txt,8973,4085
independent_446.txt,14425,6963
independent_447.txt,7096,3492
independent_448.txt,4732,2386
independent_449.txt,8039,3573
independent_45.txt,30605,10808
independent_450.txt,10123,4034
independent_451.txt,11587,3949
independent_452.txt,14685,5913
independent_453.txt,11109,3276
independent_454.txt,10695,4770
independent_455.txt,22958,8286
independent_456.txt,9803,3178
independent_457.txt,17307,4790
independent_458.txt,24388,5865
independent_459.txt,19502,6185
independent_46.txt,27746,11042
independent_460.txt,22401,6280
independent_461.txt,26858,7207
independent_462.txt,26974,7546
independent_463.txt,19651,4998
independent_464.txt,16107,5174
independent_465.txt,27402,7276
independent_466.txt,18402,3976
independent_467.txt,8375,3618
independent_468.txt,20210,5757
independent_469.txt,14889,4520
independent_47.txt,24327,9200
independent_470.txt,8541,3919
independent_471.txt,5416,2405
independent_472.txt,6354,2878
independent_473.txt,11514,4986
independent_474.txt,7488,3515
independent_475.txt,3376,1704
independent_476.txt,2948,1470
independent_477.txt,6538,3254
independent_478.txt,799,498
independent_479.txt,10210,4784
independent_48.txt,27169,10314
independent_480.txt,10077,4982
independent_481.txt,10410,5061
independent_482.txt,11048,5176
independent_483.txt,11045,5238
independent_484.txt,14051,6295
independent_485.txt,10435,4915
independent_486.txt,15687,6456
independent_487.txt,10580,4497
independent_488.txt,12573,4820
independent_489.txt,11342,5240
independent_49.txt,18657,7546
independent_490.txt,10886,4548
independent_491.txt,10406,4761
independent_492.txt,5823,2590
independent_493.txt,17465,5407
independent_494.txt,15077,4944
independent_495.txt,27145,8209
independent_496.txt,19671,5041
independent_497.txt,19182,4374
independent_498.txt,12966,5203
independent_499.txt,8596,4117
independent_5.txt,24327,9199
independent_50.txt,29466,11023
independent_500.txt,7388,3477
independent_501.txt,8145,3734
independent_502.txt,4935,2370
independent_503.txt,5263,2411
independent_504.txt,6333,2903
independent_505.txt,5015,2254
independent_506.txt,4995,2437
independent_507.txt,627,410
independent_508.txt,3614,1772
independent_509.txt,39489,11355
independent_51.txt,9176,3744
independent_510.txt,7071,3126
independent_511.txt,3148,1536
independent_512.txt,3317,1613
independent_513.txt,2489,1171
independent_514.txt,2794,1340
independent_515.txt,11482,4882
independent_516.txt,3853,1871
independent_517.txt,5622,2578
independent_518.txt,551,390
independent_519.txt,3494,1801
independent_52.txt,26316,10552
independent_520.txt,2711,1364
independent_521.txt,2612,1323
independent_522.txt,3511,1794
independent_523.txt,2989,1434
independent_524.txt,3349,1521
independent_525.txt,3181,1500
independent_526.txt,5801,2890
independent_527.txt,4082,2001
independent_528.txt,3735,1772
independent_529.txt,2670,1369
independent_53.txt,18657,7546
independent_530.txt,3216,1560
independent_531.txt,3401,1645
independent_532.txt,3885,1873
independent_533.txt,3078,1439
independent_534.txt,2794,1366
independent_535.txt,2863,1461
independent_536.txt,6523,3022
independent_537.txt,2580,1304
independent_538.txt,2848,1398
independent_539.txt,1956,1034
independent_54.txt,9268,3970
independent_540.txt,3697,1761
independent_541.txt,724,451
independent_542.txt,3082,1500
independent_543.txt,3525,1708
independent_544.txt,5347,2612
independent_545.txt,1466,767
independent_546.txt,3527,1664
independent_547.txt,2780,1338
independent_549.txt,3303,1577
independent_550.txt,2771,1399
independent_551.txt,3020,1477
independent_552.txt,2777,1430
independent_553.txt,679,450
independent_554.txt,1512,852
independent_555.txt,5653,2569
independent_556.txt,597,399
independent_557.txt,3149,1494
independent_558.txt,3257,1554
independent_559.txt,3613,1763
independent_56.txt,28258,11283
independent_560.txt,3537,1745
independent_561.txt,3471,1599
independent_562.txt,4312,2046
independent_563.txt,2563,1354
independent_564.txt,3375,1586
independent_565.txt,590,381
independent_566.txt,3099,1592
independent_567.txt,2668,1388
independent_568.txt,3647,1657
independent_569.txt,2621,1287
independent_57.txt,2632,1400
independent_570.txt,1396,769
independent_571.txt,1621,885
independent_572.txt,4473,2093
independent_573.txt,5370,2329
independent_574.txt,2545,1278
independent_575.txt,3951,1817
independent_576.txt,3658,1710
independent_577.txt,4468,2044
independent_578.txt,3627,1782
independent_579.txt,3153,1485
independent_58.txt,2380,1253
independent_580.txt,4002,1857
independent_581.txt,2474,1251
independent_582.txt,5203,2306
independent_583.txt,5657,2439
independent_584.txt,4334,2007
independent_585.txt,5223,2371
independent_586.txt,2961,1441
independent_587.txt,4399,1855
independent_588.txt,520,348
independent_589.txt,1395,787
independent_59.txt,29007,10427
independent_590.txt,3466,1712
independent_591.txt,809,506
independent_592.txt,2767,1405
independent_593.txt,2951,1461
independent_594.txt,4191,1915
independent_595.txt,550,361
independent_596.txt,2408,1185
independent_597.txt,3091,1494
independent_598.txt,3512,1640
independent_599.txt,2779,1357
independent_6.txt,19060,7640
independent_60.txt,1972,1011
independent_600.txt,584,405
independent_601.txt,1751,963
independent_602.txt,2907,1430
independent_603.txt,2979,1428
independent_604.txt,3423,1650
independent_605.txt,3137,1526
independent_606.txt,3150,1496
independent_607.txt,3555,1722
independent_608.txt,2599,1307
independent_609.txt,2812,1500
independent_61.txt,27169,10314
independent_610.txt,3118,1596
independent_611.txt,1445,810
independent_612.txt,599,425
independent_613.txt,585,394
independent_614.txt,681,446
independent_615.txt,548,385
independent_616.txt,586,396
independent_617.txt,3308,1634
independent_618.txt,1623,831
independent_619.txt,3460,1785
independent_62.txt,29466,11023
independent_620.txt,2490,1204
independent_621.txt,1348,813
independent_622.txt,2898,1441
independent_623.txt,2896,1509
independent_624.txt,7127,3203
independent_625.txt,3298,1593
independent_626.txt,9028,4134
independent_627.txt,2390,1231
independent_628.txt,4436,1949
independent_629.txt,4062,1844
independent_63.txt,38529,15060
independent_630.txt,3166,1600
independent_631.txt,3429,1585
independent_632.txt,4738,2247
independent_633.txt,3402,1611
independent_634.txt,3568,1720
independent_635.txt,5758,2592
independent_636.txt,2485,1254
independent_637.txt,11933,4705
independent_638.txt,2741,1355
independent_639.txt,2698,1277
independent_64.txt,19602,7728
independent_640.txt,3821,1720
independent_641.txt,3051,1391
independent_642.txt,4431,2087
independent_643.txt,3792,1659
independent_644.txt,4165,2011
independent_645.txt,5569,2642
independent_646.txt,7856,3503
independent_647.txt,3865,1787
independent_648.txt,3289,1670
independent_649.txt,6274,2970
independent_65.txt,10529,3649
independent_650.txt,2320,1177
independent_651.txt,2251,1132
independent_652.txt,3196,1575
independent_653.txt,4914,2233
independent_654.txt,3124,1482
independent_655.txt,8995,3861
independent_656.txt,4041,1844
independent_657.txt,2258,1148
independent_658.txt,5517,2471
independent_659.txt,2211,1149
independent_66.txt,23877,9449
independent_660.txt,2940,1437
independent_661.txt,5204,2386
independent_662.txt,2665,1444
independent_663.txt,2335,1242
independent_664.txt,6451,2715
independent_665.txt,7241,3211
independent_666.txt,4240,1983
independent_667.txt,5712,2634
independent_668.txt,5198,2307
independent_669.txt,2533,1257
independent_670.txt,3974,1886
independent_671.txt,2632,1318
independent_672.txt,4068,1966
independent_673.txt,13007,5997
independent_674.txt,1166,727
independent_675.txt,1343,801
independent_676.txt,8855,4145
independent_677.txt,1785,960
independent_678.txt,2135,1131
independent_679.txt,2504,1298
independent_68.txt,671,430
independent_680.txt,3119,1556
independent_681.txt,3724,1805
independent_682.txt,2789,1421
independent_683.txt,584,405
independent_684.txt,3721,1838
independent_685.txt,2870,1401
independent_686.txt,3595,1740
independent_687.txt,3983,1957
independent_688.txt,1977,1103
independent_689.txt,3270,1624
independent_69.txt,19060,7641
independent_690.txt,3295,1637
independent_691.txt,1380,832
independent_692.txt,3323,1598
independent_693.txt,8368,3978
independent_694.txt,3031,1430
independent_695.txt,2559,1301
independent_696.txt,4068,1966
independent_697.txt,512,360
independent_698.txt,2836,1423
independent_699.txt,3314,1667
independent_70.txt,27258,10531
independent_700.txt,690,451
independent_701.txt,5303,2484
independent_702.txt,881,534
independent_703.txt,7082,3293
independent_704.txt,2179,1153
independent_705.txt,4964,2299
independent_706.txt,5830,2683
independent_707.txt,3265,1642
independent_708.txt,2112,1094
independent_709.txt,2542,1326
independent_710.txt,2310,1197
independent_711.txt,7603,3633
independent_712.txt,548,384
independent_713.txt,3598,1796
independent_714.txt,4515,2146
independent_715.txt,559,391
independent_716.txt,2166,1134
independent_717.txt,560,378
independent_718.txt,2848,1403
independent_719.txt,3128,1527
independent_72.txt,7862,3523
independent_720.txt,3522,1744
independent_721.txt,3248,1555
independent_722.txt,3280,1638
independent_723.txt,2052,1099
independent_724.txt,3503,1717
independent_725.txt,3423,1654
independent_726.txt,3155,1582
independent_727.txt,2704,1385
independent_728.txt,2803,1433
independent_729.txt,6700,3215
independent_73.txt,28471,10854
independent_730.txt,4094,1994
independent_731.txt,3244,1590
independent_732.txt,5921,2950
independent_733.txt,2742,1376
independent_734.txt,2751,1395
independent_735.txt,2856,1335
independent_736.txt,2537,1299
independent_737.txt,2762,1398
independent_738.txt,3115,1537
independent_739.txt,4505,2143
independent_74.txt,12631,5363
independent_740.txt,10687,4959
independent_741.txt,2540,1280
independent_742.txt,3246,1618
independent_743.txt,2524,1307
independent_744.txt,2671,1371
independent_745.txt,2956,1502
independent_746.txt,3802,1855
independent_747.txt,3770,1839
independent_748.txt,2034,1064
independent_749.txt,4533,2101
independent_75.txt,26264,9865
independent_750.txt,2597,1299
independent_751.txt,2282,1200
independent_752.txt,2380,1233
independent_753.txt,2153,1083
independent_754.txt,2539,1339
independent_755.txt,4987,2218
independent_756.txt,4230,2066
independent_757.txt,4997,2316
independent_758.txt,4195,1985
independent_759.txt,4755,2264
independent_76.txt,18400,7808
independent_760.txt,2429,1171
independent_761.txt,4830,2254
independent_762.txt,4701,2229
independent_763.txt,6450,2972
independent_764.txt,6528,2996
independent_765.txt,2918,1514
independent_766.txt,2336,1194
independent_767.txt,2475,1217
independent_768.txt,2789,1370
independent_769.txt,2969,1473
independent_77.txt,7070,2985
independent_770.txt,3802,1823
independent_771.txt,816,502
independent_772.txt,2652,1330
independent_773.txt,3088,1579
