filename,original_size,compressed_size,compression_ratio
independent_525.txt,3181,1480,0.5347375039295819
independent_526.txt,5801,2870,0.5052577141872091
independent_527.txt,4082,1981,0.5146986771190594
independent_528.txt,3735,1752,0.5309236947791165
independent_529.txt,2670,1349,0.49475655430711607
independent_53.txt,18657,7527,0.596558932304229
independent_530.txt,3216,1540,0.5211442786069651
independent_531.txt,3401,1625,0.522199353131432
independent_532.txt,3885,1853,0.5230373230373231
independent_533.txt,3078,1419,0.5389863547758285
independent_534.txt,2794,1346,0.5182534001431639
independent_535.txt,2863,1441,0.49668180230527414
independent_536.txt,6523,3002,0.539782308753641
independent_537.txt,2580,1284,0.5023255813953489
independent_538.txt,2848,1378,0.5161516853932584
independent_539.txt,1956,1014,0.4815950920245399
independent_54.txt,9268,3951,0.5736944324557618
independent_540.txt,3697,1741,0.5290776305112252
independent_541.txt,724,431,0.40469613259668513
independent_542.txt,3082,1480,0.5197923426346529
independent_543.txt,3525,1688,0.5211347517730496
independent_544.txt,5347,2592,0.515242191883299
independent_545.txt,1466,747,0.490450204638472
independent_546.txt,3527,1644,0.5338814856818825
independent_547.txt,2780,1318,0.5258992805755396
independent_549.txt,3303,1557,0.5286103542234333
independent_550.txt,2771,1379,0.5023457235654998
independent_551.txt,3020,1457,0.5175496688741722
independent_552.txt,2777,1410,0.492257832193014
independent_553.txt,679,430,0.3667157584683358
independent_554.txt,1512,832,0.44973544973544977
independent_555.txt,5653,2549,0.5490889793030249
independent_556.txt,597,379,0.36515912897822445
independent_557.txt,3149,1474,0.5319148936170213
independent_558.txt,3257,1534,0.5290144304574762
independent_559.txt,3613,1743,0.5175754220869084
independent_56.txt,28258,11264,0.601387217779036
independent_560.txt,3537,1725,0.5122985581000848
independent_561.txt,3471,1579,0.5450878709305675
independent_562.txt,4312,2026,0.5301484230055659
independent_563.txt,2563,1334,0.4795161919625439
independent_564.txt,3375,1566,0.536
independent_565.txt,590,361,0.38813559322033897
independent_566.txt,3099,1572,0.4927395934172314
independent_567.txt,2668,1368,0.487256371814093
independent_568.txt,3647,1637,0.5511379215793804
independent_569.txt,2621,1267,0.5165967188096147
independent_57.txt,2632,1381,0.47530395136778114
independent_570.txt,1396,749,0.46346704871060174
independent_571.txt,1621,865,0.46637877853177057
independent_572.txt,4473,2073,0.5365526492287056
independent_573.txt,5370,2309,0.5700186219739292
independent_574.txt,2545,1258,0.5056974459724951
independent_575.txt,3951,1797,0.5451784358390281
independent_576.txt,3658,1690,0.5379989065062876
independent_577.txt,4468,2024,0.5470008952551477
independent_578.txt,3627,1762,0.5141990625861594
independent_579.txt,3153,1465,0.5353631462099588
independent_58.txt,2380,1234,0.48151260504201676
independent_580.txt,4002,1837,0.5409795102448776
independent_581.txt,2474,1231,0.5024252223120453
independent_582.txt,5203,2286,0.5606380934076494
independent_583.txt,5657,2419,0.5723881916210005
independent_584.txt,4334,1987,0.5415320719889247
independent_585.txt,5223,2351,0.549875550449933
independent_586.txt,2961,1421,0.5200945626477541
independent_587.txt,4399,1835,0.5828597408501932
independent_588.txt,520,328,0.36923076923076925
independent_589.txt,1395,767,0.4501792114695341
independent_59.txt,29007,10408,0.6411900575723102
independent_590.txt,3466,1692,0.5118291979226774
independent_591.txt,809,486,0.39925834363411616
independent_592.txt,2767,1385,0.4994578966389591
independent_593.txt,2951,1441,0.5116909522195866
independent_594.txt,4191,1895,0.5478406108327368
independent_595.txt,550,341,0.38
independent_596.txt,2408,1165,0.5161960132890365
independent_597.txt,3091,1474,0.5231316725978647
independent_598.txt,3512,1620,0.5387243735763099
independent_599.txt,2779,1337,0.5188916876574308
independent_6.txt,19060,7622,0.6001049317943337
independent_60.txt,1972,992,0.4969574036511156
independent_600.txt,584,385,0.3407534246575342
independent_601.txt,1751,943,0.4614505996573387
independent_602.txt,2907,1410,0.5149638802889577
independent_603.txt,2979,1408,0.5273581738838536
independent_604.txt,3423,1630,0.5238095238095238
independent_605.txt,3137,1506,0.5199234937838699
independent_606.txt,3150,1476,0.5314285714285714
independent_607.txt,3555,1702,0.5212376933895921
independent_608.txt,2599,1287,0.504809542131589
independent_609.txt,2812,1480,0.4736842105263158
independent_61.txt,27169,10295,0.621075490448673
independent_610.txt,3118,1576,0.4945477870429763
independent_611.txt,1445,790,0.45328719723183386
independent_612.txt,599,405,0.323873121869783
independent_613.txt,585,374,0.36068376068376073
independent_614.txt,681,426,0.3744493392070485
independent_615.txt,548,365,0.333941605839416
independent_616.txt,586,376,0.3583617747440273
independent_617.txt,3308,1614,0.5120918984280531
independent_618.txt,1623,811,0.5003080714725816
independent_619.txt,3460,1765,0.4898843930635838
independent_62.txt,29466,11004,0.6265526369374872
independent_620.txt,2490,1184,0.5244979919678715
independent_621.txt,1348,793,0.41172106824925814
independent_622.txt,2898,1421,0.5096618357487923
independent_623.txt,2896,1489,0.4858425414364641
independent_624.txt,7127,3183,0.5533885225199944
independent_625.txt,3298,1573,0.5230442692540933
independent_626.txt,9028,4114,0.5443066016836509
independent_627.txt,2390,1211,0.49330543933054394
independent_628.txt,4436,1929,0.5651487826871056
independent_629.txt,4062,1824,0.55096011816839
independent_63.txt,38529,15041,0.609618728749773
independent_630.txt,3166,1580,0.5009475679090335
independent_631.txt,3429,1565,0.5435987168270633
independent_632.txt,4738,2227,0.5299704516673702
independent_633.txt,3402,1591,0.5323339212228101
independent_634.txt,3568,1700,0.523542600896861
independent_635.txt,5758,2572,0.5533171240013894
independent_636.txt,2485,1234,0.503420523138833
independent_637.txt,11933,4685,0.6073912679125115
independent_638.txt,2741,1335,0.5129514775629332
independent_639.txt,2698,1257,0.5340993328391401
independent_64.txt,19602,7709,0.6067238036935007
independent_640.txt,3821,1700,0.5550902904998691
independent_641.txt,3051,1371,0.5506391347099311
independent_642.txt,4431,2067,0.5335138794854435
independent_643.txt,3792,1639,0.5677742616033755
independent_644.txt,4165,1991,0.5219687875150061
independent_645.txt,5569,2622,0.5291793858861555
independent_646.txt,7856,3483,0.5566446028513239
independent_647.txt,3865,1767,0.5428201811125486
independent_648.txt,3289,1650,0.4983277591973244
independent_649.txt,6274,2950,0.5298055467006695
independent_65.txt,10529,3630,0.6552379143318454
independent_650.txt,2320,1157,0.5012931034482759
independent_651.txt,2251,1112,0.505997334517992
independent_652.txt,3196,1555,0.5134543178973717
independent_653.txt,4914,2213,0.5496540496540496
independent_654.txt,3124,1462,0.5320102432778488
independent_655.txt,8995,3841,0.5729849916620344
independent_656.txt,4041,1824,0.5486265775798069
independent_657.txt,2258,1128,0.5004428697962799
independent_658.txt,5517,2451,0.55573681348559
independent_659.txt,2211,1129,0.4893713251922207
independent_66.txt,23877,9430,0.6050592620513464
independent_660.txt,2940,1417,0.5180272108843538
independent_661.txt,5204,2366,0.5453497309761721
independent_662.txt,2665,1424,0.46566604127579736
independent_663.txt,2335,1222,0.47665952890792296
independent_664.txt,6451,2695,0.5822353123546737
independent_665.txt,7241,3191,0.5593150117387101
independent_666.txt,4240,1963,0.5370283018867925
independent_667.txt,5712,2614,0.5423669467787116
independent_668.txt,5198,2287,0.5600230858022317
independent_669.txt,2533,1237,0.5116462692459534
independent_670.txt,3974,1866,0.5304479114242577
independent_671.txt,2632,1298,0.506838905775076
independent_672.txt,4068,1946,0.5216322517207472
independent_673.txt,13007,5977,0.5404782040439764
independent_674.txt,1166,707,0.39365351629502576
independent_675.txt,1343,781,0.4184661206254654
independent_676.txt,8855,4125,0.5341614906832298
independent_677.txt,1785,940,0.4733893557422969
independent_678.txt,2135,1111,0.47962529274004684
independent_679.txt,2504,1278,0.48961661341853036
independent_68.txt,671,411,0.38748137108792846
independent_680.txt,3119,1536,0.507534466175056
independent_681.txt,3724,1785,0.5206766917293233
independent_682.txt,2789,1401,0.497669415561133
independent_683.txt,584,385,0.3407534246575342
independent_684.txt,3721,1818,0.5114216608438592
independent_685.txt,2870,1381,0.518815331010453
independent_686.txt,3595,1720,0.521557719054242
independent_687.txt,3983,1937,0.5136831534019584
independent_688.txt,1977,1083,0.4522003034901366
independent_689.txt,3270,1604,0.509480122324159
independent_69.txt,19060,7622,0.6001049317943337
independent_690.txt,3295,1617,0.5092564491654021
independent_691.txt,1380,812,0.41159420289855075
independent_692.txt,3323,1578,0.5251278964790851
independent_693.txt,8368,3958,0.5270076481835564
independent_694.txt,3031,1410,0.53480699439129
independent_695.txt,2559,1281,0.49941383352872215
independent_696.txt,4068,1946,0.5216322517207472
independent_697.txt,512,340,0.3359375
independent_698.txt,2836,1403,0.5052891396332864
independent_699.txt,3314,1647,0.5030175015087508
independent_70.txt,27258,10512,0.6143517499449702
independent_700.txt,690,431,0.3753623188405797
independent_701.txt,5303,2464,0.5353573448991137
independent_702.txt,881,514,0.416572077185017
independent_703.txt,7082,3273,0.5378424173962157
independent_704.txt,2179,1133,0.4800367140890317
independent_705.txt,4964,2279,0.540894439967768
independent_706.txt,5830,2663,0.5432246998284734
independent_707.txt,3265,1622,0.5032159264931088
independent_708.txt,2112,1074,0.4914772727272727
independent_709.txt,2542,1306,0.48623131392604246
independent_710.txt,2310,1177,0.4904761904761905
independent_711.txt,7603,3613,0.5247928449296331
independent_712.txt,548,364,0.33576642335766427
independent_713.txt,3598,1776,0.5063924402445803
independent_714.txt,4515,2126,0.529125138427464
independent_715.txt,559,371,0.3363148479427549
independent_716.txt,2166,1114,0.4856879039704525
independent_717.txt,560,358,0.36071428571428577
independent_718.txt,2848,1383,0.5143960674157304
independent_719.txt,3128,1507,0.5182225063938619
independent_72.txt,7862,3504,0.5543118799287713
independent_720.txt,3522,1724,0.5105053946621239
independent_721.txt,3248,1535,0.5274014778325122
independent_722.txt,3280,1618,0.5067073170731707
independent_723.txt,2052,1079,0.4741715399610137
independent_724.txt,3503,1697,0.5155580930630888
independent_725.txt,3423,1634,0.5226409582237803
independent_726.txt,3155,1562,0.5049128367670365
independent_727.txt,2704,1365,0.4951923076923077
independent_728.txt,2803,1413,0.495897252943275
independent_729.txt,6700,3195,0.5231343283582089
independent_73.txt,28471,10835,0.619437322187489
independent_730.txt,4094,1974,0.5178309721543722
independent_731.txt,3244,1570,0.5160295930949446
independent_732.txt,5921,2930,0.5051511568991724
independent_733.txt,2742,1356,0.5054704595185995
independent_734.txt,2751,1375,0.500181752090149
independent_735.txt,2856,1315,0.5395658263305323
independent_736.txt,2537,1279,0.4958612534489555
independent_737.txt,2762,1378,0.501086169442433
independent_738.txt,3115,1517,0.5130016051364366
independent_739.txt,4505,2123,0.5287458379578247
independent_74.txt,12631,5344,0.5769139418890032
independent_740.txt,10687,4939,0.5378497239636941
independent_741.txt,2540,1260,0.5039370078740157
independent_742.txt,3246,1598,0.507701786814541
independent_743.txt,2524,1287,0.4900950871632329
independent_744.txt,2671,1351,0.4941969299887683
independent_745.txt,2956,1482,0.4986468200270636
independent_746.txt,3802,1835,0.5173592845870594
independent_747.txt,3770,1819,0.5175066312997347
independent_748.txt,2034,1044,0.48672566371681414
independent_749.txt,4533,2081,0.5409221266269579
independent_75.txt,26264,9846,0.6251142247943954
independent_750.txt,2597,1279,0.5075086638428956
independent_751.txt,2282,1180,0.4829097283085013
independent_752.txt,2380,1213,0.49033613445378155
independent_753.txt,2153,1063,0.506270320483047
independent_754.txt,2539,1319,0.480504135486412
independent_755.txt,4987,2198,0.5592540605574494
independent_756.txt,4230,2046,0.5163120567375887
independent_757.txt,4997,2296,0.5405243145887533
independent_758.txt,4195,1965,0.531585220500596
independent_759.txt,4755,2244,0.5280757097791798
independent_76.txt,18400,7789,0.5766847826086956
independent_760.txt,2429,1151,0.5261424454508028
independent_761.txt,4830,2234,0.5374741200828157
independent_762.txt,4701,2209,0.5300999787279302
independent_763.txt,6450,2952,0.5423255813953488
independent_764.txt,6528,2976,0.5441176470588236
independent_765.txt,2918,1494,0.48800548320767645
independent_766.txt,2336,1174,0.49743150684931503
independent_767.txt,2475,1197,0.5163636363636364
independent_768.txt,2789,1350,0.5159555396199355
independent_769.txt,2969,1453,0.5106096328730212
independent_77.txt,7070,2966,0.5804809052333805
independent_770.txt,3802,1803,0.5257759074171489
independent_771.txt,816,482,0.40931372549019607
independent_772.txt,2652,1310,0.5060331825037707
independent_773.txt,3088,1559,0.4951424870466321
independent_774.txt,4520,2077,0.5404867256637168
independent_775.txt,2971,1424,0.5207001009761023
independent_776.txt,2535,1240,0.5108481262327416
independent_777.txt,2080,1036,0.5019230769230769
independent_778.txt,2366,1225,0.4822485207100592
independent_779.txt,2206,1224,0.44514959202175886
independent_78.txt,1909,1015,0.46830801466736516
independent_780.txt,2997,1508,0.4968301634968302
independent_781.txt,2217,1169,0.47271087054578254
independent_782.txt,10440,4983,0.5227011494252873
independent_783.txt,4619,2116,0.5418921844555098
independent_784.txt,2164,1092,0.49537892791127547
independent_785.txt,2944,1439,0.5112092391304348
independent_786.txt,2397,1217,0.49228201919065495
independent_787.txt,2857,1324,0.5365768288414421
independent_788.txt,2878,1421,0.5062543432939541
independent_789.txt,2363,1180,0.5006347862886162
independent_79.txt,19060,7622,0.6001049317943337
independent_790.txt,2713,1384,0.4898636196092886
independent_791.txt,1929,984,0.4898911353032659
independent_792.txt,2622,1259,0.5198321891685735
independent_793.txt,2947,1409,0.5218866644044791
independent_794.txt,2916,1447,0.5037722908093278
independent_795.txt,11450,4729,0.5869868995633187
independent_796.txt,2947,1478,0.49847302341364097
independent_797.txt,2899,1408,0.5143152811314247
independent_798.txt,862,537,0.37703016241299303
independent_799.txt,907,552,0.3914002205071665
independent_80.txt,3498,1800,0.4854202401372213
independent_801.txt,1958,1015,0.48161389172625124
independent_802.txt,3566,1702,0.5227145260796411
independent_803.txt,1858,941,0.4935414424111948
independent_804.txt,3069,1509,0.5083088954056696
independent_805.txt,2290,1142,0.5013100436681223
independent_806.txt,2660,1301,0.5109022556390977
independent_807.txt,2268,1159,0.48897707231040566
independent_808.txt,616,377,0.387987012987013
independent_809.txt,3225,1505,0.5333333333333333
independent_81.txt,25403,9786,0.6147699090658584
independent_810.txt,5782,2638,0.5437564856451055
independent_811.txt,4594,2108,0.541140618197649
independent_812.txt,2412,1260,0.4776119402985075
independent_813.txt,2547,1291,0.4931291715744013
independent_814.txt,3273,1534,0.5313168347082188
independent_815.txt,2751,1378,0.49909123954925483
independent_816.txt,3267,1524,0.5335169880624426
independent_817.txt,3427,1620,0.5272833381966735
independent_818.txt,16520,7590,0.5405569007263922
independent_819.txt,3011,1487,0.5061441381600797
independent_82.txt,2410,1245,0.48340248962655596
independent_820.txt,2467,1213,0.5083096878800162
independent_821.txt,2863,1432,0.4998253580160671
independent_822.txt,672,402,0.4017857142857143
independent_823.txt,2724,1400,0.48604992657856094
independent_824.txt,3458,1646,0.5240023134759977
independent_825.txt,2478,1209,0.5121065375302664
independent_826.txt,2567,1273,0.5040903778730035
independent_827.txt,2525,1170,0.5366336633663367
independent_828.txt,4606,2066,0.5514546244029527
independent_829.txt,3010,1387,0.539202657807309
independent_83.txt,26316,10533,0.5997492020063839
independent_830.txt,3195,1536,0.5192488262910798
independent_831.txt,3643,1687,0.5369201207795773
independent_832.txt,3244,1617,0.5015413070283601
independent_833.txt,2870,1395,0.5139372822299652
independent_834.txt,2504,1226,0.5103833865814696
independent_835.txt,4035,1853,0.5407682775712516
independent_837.txt,8998,3940,0.562124916648144
independent_838.txt,7751,3321,0.5715391562379049
independent_839.txt,2938,1407,0.5211027910142955
independent_84.txt,2345,1175,0.4989339019189766
independent_840.txt,3176,1470,0.5371536523929471
independent_841.txt,2275,1134,0.5015384615384615
independent_842.txt,1499,767,0.4883255503669113
independent_843.txt,636,403,0.3663522012578616
independent_844.txt,10352,4578,0.5577666151468315
independent_845.txt,5785,2898,0.49904926534140015
independent_846.txt,5790,2806,0.5153713298791018
independent_847.txt,8290,3801,0.5414957780458384
independent_848.txt,5621,2482,0.5584415584415585
independent_849.txt,2076,1075,0.4821772639691715
independent_85.txt,16364,6565,0.598814470789538
independent_850.txt,37438,13587,0.6370799722207383
independent_851.txt,8683,3462,0.6012898767707013
independent_852.txt,24617,8879,0.6393142949993906
independent_853.txt,5595,2534,0.5470956210902591
independent_854.txt,575,373,0.351304347826087
independent_855.txt,562,365,0.35053380782918153
independent_856.txt,561,381,0.320855614973262
independent_857.txt,543,362,0.33333333333333337
independent_858.txt,4955,2330,0.5297679112008072
independent_859.txt,3866,2092,0.45887221934816347
independent_86.txt,7015,3144,0.5518175338560228
independent_860.txt,11456,5455,0.5238303072625698
independent_861.txt,3876,1871,0.5172858617131063
independent_862.txt,2679,1245,0.5352743561030235
independent_863.txt,4725,2111,0.5532275132275133
independent_864.txt,7181,3177,0.557582509399805
independent_865.txt,4062,1921,0.5270802560315115
independent_866.txt,6556,2793,0.5739780353874313
independent_867.txt,4107,1933,0.5293401509617726
independent_868.txt,676,419,0.3801775147928994
independent_869.txt,631,403,0.36133122028526155
independent_87.txt,26080,9874,0.6213957055214724
independent_870.txt,1620,850,0.47530864197530864
independent_871.txt,5048,2160,0.572107765451664
independent_872.txt,9878,4370,0.5576027535938449
independent_873.txt,5777,2697,0.533148693093301
independent_874.txt,6313,2929,0.536036749564391
independent_875.txt,4886,2298,0.5296766270978306
independent_876.txt,3166,1670,0.472520530638029
independent_88.txt,16130,6156,0.6183508989460632
independent_89.txt,13445,5613,0.5825213834139085
independent_90.txt,1580,756,0.5215189873417722
independent_91.txt,9624,4114,0.5725270157938487
independent_92.txt,11740,4915,0.5813458262350937
independent_93.txt,4218,2005,0.524656235182551
independent_94.txt,53476,18524,0.6536016156780612
independent_95.txt,12520,5213,0.583626198083067
independent_96.txt,7982,3418,0.5717865196692558
independent_97.txt,7567,3425,0.54737676754328
independent_98.txt,27003,9937,0.6320038514239159
independent_99.txt,6248,2941,0.5292893725992318
mirror_10.txt,5016,2071,0.5871212121212122
mirror_100.txt,2626,1248,0.5247524752475248
mirror_101.txt,2941,1471,0.499829989799388
mirror_102.txt,2537,1198,0.5277887268427277
mirror_103.txt,7348,3325,0.5474959172563962
mirror_104.txt,1167,614,0.4738646101113967
mirror_105.txt,1421,752,0.4707952146375791
mirror_106.txt,2517,1250,0.5033770361541517
mirror_107.txt,3215,1554,0.5166407465007776
mirror_108.txt,4932,2371,0.5192619626926196
mirror_109.txt,2556,1260,0.5070422535211268
mirror_11.txt,2694,1408,0.4773570898292502
mirror_110.txt,2293,1180,0.4853903183602267
mirror_111.txt,2764,1404,0.492040520984081
mirror_112.txt,4225,2019,0.5221301775147928
mirror_114.txt,3276,1657,0.4942002442002442
mirror_115.txt,6491,3029,0.5333538745955939
mirror_116.txt,4017,1946,0.5155588747821758
mirror_117.txt,2330,1177,0.4948497854077253
mirror_118.txt,2774,1406,0.4931506849315068
mirror_119.txt,4888,2171,0.5558510638297872
mirror_12.txt,3046,1491,0.510505581089954
mirror_120.txt,2826,1367,0.516277423920736
mirror_121.txt,3417,1675,0.5098039215686274
mirror_122.txt,3389,1652,0.5125405724402479
mirror_123.txt,3122,1561,0.5
mirror_124.txt,2737,1228,0.5513335769090244
mirror_125.txt,2906,1428,0.5086028905712319
mirror_126.txt,3166,1549,0.5107391029690461
mirror_127.txt,3876,1886,0.5134158926728587
mirror_129.txt,3978,2062,0.48164906988436396
mirror_13.txt,2660,1366,0.4864661654135338
mirror_130.txt,2757,1411,0.4882118244468625
mirror_131.txt,1887,951,0.49602543720190784
mirror_132.txt,2886,1474,0.48925848925848925
mirror_133.txt,1591,838,0.4732872407291012
mirror_134.txt,3367,1609,0.5221265221265221
mirror_135.txt,4061,1845,0.5456784043339079
mirror_136.txt,3352,1455,0.5659307875894988
mirror_137.txt,2239,1021,0.5439928539526575
mirror_138.txt,732,391,0.46584699453551914
mirror_139.txt,3758,1780,0.5263437998935604
mirror_14.txt,2906,1333,0.5412938747419133
mirror_140.txt,3187,1620,0.49168497019140256
mirror_141.txt,5097,2313,0.546203649205415
mirror_142.txt,3006,1511,0.4973386560212908
mirror_143.txt,3462,1688,0.512420566146736
mirror_144.txt,2948,1502,0.4905020352781547
mirror_145.txt,3632,1818,0.4994493392070485
mirror_146.txt,4818,2249,0.5332088003320881
mirror_147.txt,3154,1594,0.49461001902346224
mirror_148.txt,3267,1397,0.5723905723905724
mirror_149.txt,2776,1375,0.5046829971181557
mirror_15.txt,4344,2050,0.528084714548803
mirror_151.txt,5085,2233,0.5608652900688299
mirror_152.txt,2510,1115,0.5557768924302788
mirror_153.txt,2706,1289,0.5236511456023651
mirror_154.txt,2332,1039,0.554459691252144
mirror_155.txt,2221,971,0.5628095452498874
mirror_156.txt,3261,1310,0.5982827353572524
mirror_157.txt,2137,1067,0.5007019185774451
mirror_158.txt,2432,1190,0.5106907894736843
mirror_159.txt,3027,1534,0.49322761810373306
mirror_16.txt,2865,1467,0.48795811518324606
mirror_160.txt,3449,1720,0.5013047260075384
mirror_161.txt,3345,1681,0.4974588938714499
mirror_162.txt,4996,2280,0.5436349079263411
mirror_163.txt,4094,1833,0.5522716170004885
mirror_164.txt,6809,2912,0.572330738728154
mirror_165.txt,2724,1332,0.5110132158590308
mirror_166.txt,5006,2327,0.5351578106272473
mirror_167.txt,3556,1736,0.5118110236220472
mirror_169.txt,1461,835,0.42847364818617384
mirror_17.txt,2507,1258,0.49820502592740323
mirror_170.txt,2693,1368,0.4920163386557742
mirror_171.txt,3128,1574,0.4968030690537084
mirror_172.txt,2799,1466,0.47624151482672383
mirror_173.txt,2894,1398,0.5169315825846579
mirror_174.txt,3589,1749,0.5126776260796879
mirror_175.txt,2412,1217,0.49543946932006633
mirror_176.txt,3452,1636,0.526071842410197
mirror_177.txt,3050,1539,0.49540983606557376
mirror_178.txt,3406,1566,0.540223135642983
mirror_179.txt,3253,1537,0.5275130648632032
mirror_18.txt,2796,1401,0.4989270386266095
mirror_180.txt,3533,1809,0.487970563260685
mirror_181.txt,3026,1487,0.5085922009253139
mirror_182.txt,3779,1922,0.4913998412278381
mirror_183.txt,2774,1414,0.49026676279740444
mirror_184.txt,2622,1302,0.5034324942791761
mirror_185.txt,3166,1615,0.4898926089703095
mirror_186.txt,3126,1573,0.49680102367242485
mirror_187.txt,6185,2907,0.5299919159256266
mirror_188.txt,3199,1660,0.4810878399499844
mirror_189.txt,3124,1590,0.4910371318822023
mirror_19.txt,4029,1941,0.5182427401340283
mirror_190.txt,4658,2249,0.517174753112924
mirror_191.txt,2737,1417,0.48227986846912674
mirror_192.txt,3405,1658,0.5130690161527166
mirror_193.txt,3384,1656,0.5106382978723405
mirror_194.txt,3622,1714,0.5267807840971839
mirror_195.txt,3824,1769,0.5373953974895398
mirror_196.txt,7328,3328,0.5458515283842795
mirror_197.txt,3321,1562,0.5296597410418549
mirror_198.txt,3316,1640,0.505428226779252
mirror_199.txt,3156,1569,0.502851711026616
mirror_20.txt,3070,1507,0.5091205211726384
mirror_200.txt,3642,1689,0.5362438220757826
mirror_201.txt,3117,1553,0.5017645171639397
mirror_202.txt,16428,6792,0.5865595325054784
mirror_203.txt,2804,1402,0.5
mirror_204.txt,3014,1457,0.5165892501658925
mirror_205.txt,2753,1293,0.5303305484925536
mirror_206.txt,3094,1466,0.5261797026502909
mirror_207.txt,2990,1503,0.4973244147157191
mirror_208.txt,7827,3702,0.5270218474511307
mirror_209.txt,3054,1613,0.4718402095612312
mirror_21.txt,3515,1627,0.537126600284495
mirror_210.txt,2908,1347,0.5367950481430537
mirror_211.txt,3001,1533,0.4891702765744752
mirror_212.txt,2675,1319,0.5069158878504674
mirror_213.txt,2957,1401,0.5262089956036524
mirror_214.txt,5158,2507,0.5139588987979837
mirror_215.txt,5594,2698,0.5176975330711476
mirror_216.txt,3013,1517,0.4965151012280119
mirror_217.txt,2676,1346,0.49701046337817634
mirror_218.txt,5294,2578,0.5130336229693993
mirror_219.txt,3957,1903,0.51908011119535
mirror_22.txt,3717,1524,0.5899919289749798
mirror_220.txt,5812,2739,0.5287336545079147
mirror_221.txt,5062,2468,0.51244567364678
mirror_222.txt,2644,1371,0.4814674735249622
mirror_223.txt,4023,1892,0.5297042008451405
mirror_224.txt,2777,1332,0.5203456967951026
mirror_225.txt,2951,1453,0.5076245340562522
mirror_226.txt,3347,1564,0.5327158649536898
mirror_227.txt,4913,2324,0.5269692652147364
mirror_228.txt,4667,2143,0.5408185129633598
mirror_229.txt,2845,1376,0.5163444639718805
mirror_230.txt,3619,1786,0.5064935064935066
mirror_231.txt,2714,1374,0.49373618275607956
mirror_232.txt,3561,1855,0.47907891041842177
mirror_233.txt,3417,1726,0.4948785484342991
mirror_235.txt,3902,1911,0.5102511532547411
mirror_236.txt,3662,1893,0.4830693610049154
mirror_237.txt,2986,1580,0.4708640321500335
mirror_238.txt,4057,1920,0.5267438994330786
mirror_239.txt,4040,2001,0.5047029702970297
mirror_24.txt,2868,1461,0.4905857740585774
mirror_241.txt,3634,1861,0.4878921298844249
mirror_242.txt,4737,2379,0.49778340721975933
mirror_243.txt,3257,1652,0.49278477126189746
mirror_244.txt,3648,1779,0.5123355263157895
mirror_245.txt,2796,1346,0.5185979971387698
mirror_246.txt,3321,1656,0.5013550135501355
mirror_247.txt,3170,1568,0.5053627760252366
mirror_249.txt,3043,1491,0.5100230036148538
mirror_25.txt,2760,1334,0.5166666666666666
mirror_250.txt,3823,1849,0.5163484174731886
mirror_251.txt,20971,8502,0.5945829955653045
mirror_252.txt,3565,1709,0.5206171107994391
mirror_253.txt,2536,1215,0.5208990536277602
mirror_254.txt,3892,1804,0.5364850976361768
mirror_255.txt,2780,1368,0.5079136690647482
mirror_256.txt,2828,1389,0.5088401697312588
mirror_257.txt,3569,1705,0.522275147100028
mirror_258.txt,2567,1239,0.5173354109855863
mirror_259.txt,2858,1355,0.5258922323303009
mirror_26.txt,2312,1130,0.5112456747404844
mirror_260.txt,3163,1538,0.5137527663610497
mirror_261.txt,3366,1581,0.5303030303030303
mirror_262.txt,2653,1333,0.49754994346023373
mirror_263.txt,2802,1386,0.5053533190578159
mirror_264.txt,4811,2297,0.5225524838910829
mirror_265.txt,3530,1801,0.48980169971671383
mirror_266.txt,3426,1701,0.5035026269702276
mirror_267.txt,3635,1728,0.5246217331499312
mirror_268.txt,3132,1508,0.5185185185185186
mirror_27.txt,4814,2337,0.5145409223099293
mirror_271.txt,5238,2410,0.5399007254677357
mirror_272.txt,3322,1534,0.5382299819385912
mirror_273.txt,3248,1595,0.5089285714285714
mirror_274.txt,5047,2423,0.5199128194967307
mirror_275.txt,3175,1481,0.5335433070866142
mirror_276.txt,3156,1536,0.5133079847908746
mirror_277.txt,2619,1265,0.5169912180221459
mirror_279.txt,2766,1319,0.5231381055676066
mirror_28.txt,2783,1343,0.5174272367948257
mirror_281.txt,3392,1556,0.5412735849056604
mirror_282.txt,4079,1839,0.5491542044618779
mirror_283.txt,3484,1654,0.5252583237657864
mirror_284.txt,3053,1451,0.524729773992794
mirror_285.txt,2831,1438,0.49205227834687393
mirror_286.txt,3138,1519,0.5159337157425112
mirror_287.txt,3648,1599,0.5616776315789473
mirror_288.txt,2767,1456,0.4737983375496928
mirror_289.txt,2648,1274,0.5188821752265861
mirror_29.txt,3195,1547,0.5158059467918623
mirror_290.txt,3474,1712,0.5071963154864709
mirror_291.txt,3089,1544,0.5001618646811266
mirror_292.txt,3154,1473,0.5329740012682308
mirror_293.txt,3055,1574,0.4847790507364975
mirror_294.txt,2954,1451,0.5088016249153691
mirror_295.txt,2832,1349,0.5236581920903955
mirror_296.txt,3300,1593,0.5172727272727273
mirror_31.txt,2624,1269,0.5163871951219512
mirror_32.txt,3772,1770,0.5307529162248144
mirror_33.txt,2887,1402,0.5143747835122965
mirror_34.txt,2944,1440,0.5108695652173914
mirror_35.txt,3534,1639,0.5362195812110923
mirror_36.txt,2832,1396,0.5070621468926554
mirror_37.txt,4096,1870,0.54345703125
